label,source_folder,video_name,npz_name,total_frames,detected_frames,detection_ratio,status
paldies,paldies_new,paldies_0068.avi,paldies_0068.npz,48,48,1.0000,good
paldies,paldies_new,paldies_0069.avi,paldies_0069.npz,43,43,1.0000,good
paldies,paldies_new,paldies_0070.avi,paldies_0070.npz,44,44,1.0000,good
paldies,paldies_new,paldies_0071.avi,paldies_0071.npz,64,64,1.0000,good
paldies,paldies_new,paldies_0072.avi,paldies_0072.npz,57,57,1.0000,good
paldies,paldies_new,paldies_0073.avi,paldies_0073.npz,51,51,1.0000,good
paldies,paldies_new,paldies_0074.avi,paldies_0074.npz,44,44,1.0000,good
paldies,paldies_new,paldies_0075.avi,paldies_0075.npz,50,50,1.0000,good
paldies,paldies_new,paldies_0076.avi,paldies_0076.npz,65,65,1.0000,good
paldies,paldies_new,paldies_0077.avi,paldies_0077.npz,39,39,1.0000,good
paldies,paldies_new,paldies_0078.avi,paldies_0078.npz,46,46,1.0000,good
paldies,paldies_new,paldies_0079.avi,paldies_0079.npz,46,46,1.0000,good
paldies,paldies_new,paldies_0080.avi,paldies_0080.npz,47,47,1.0000,good
paldies,paldies_new,paldies_0081.avi,paldies_0081.npz,40,40,1.0000,good
paldies,paldies_new,paldies_0082.avi,paldies_0082.npz,33,33,1.0000,good
paldies,paldies_new,paldies_0083.avi,paldies_0083.npz,41,41,1.0000,good
paldies,paldies_new,paldies_0084.avi,paldies_0084.npz,40,40,1.0000,good
paldies,paldies_new,paldies_0085.avi,paldies_0085.npz,28,28,1.0000,good
paldies,paldies_new,paldies_0086.avi,paldies_0086.npz,35,35,1.0000,good
paldies,paldies_new,paldies_0087.avi,paldies_0087.npz,40,40,1.0000,good
paldies,paldies_new,paldies_0088.avi,paldies_0088.npz,43,43,1.0000,good
paldies,paldies_new,paldies_0089.avi,paldies_0089.npz,40,40,1.0000,good
paldies,paldies_new,paldies_0090.avi,paldies_0090.npz,42,42,1.0000,good
paldies,paldies_new,paldies_0091.avi,paldies_0091.npz,42,42,1.0000,good
paldies,paldies_new,paldies_0092.avi,paldies_0092.npz,38,38,1.0000,good
paldies,paldies_new,paldies_0093.avi,paldies_0093.npz,41,41,1.0000,good
paldies,paldies_new,paldies_0094.avi,paldies_0094.npz,35,35,1.0000,good
paldies,paldies_new,paldies_0095.avi,paldies_0095.npz,36,36,1.0000,good
paldies,paldies_new,paldies_0096.avi,paldies_0096.npz,44,44,1.0000,good
paldies,paldies_new,paldies_0097.avi,paldies_0097.npz,39,39,1.0000,good
paldies,paldies_new,paldies_0098.avi,paldies_0098.npz,39,39,1.0000,good
paldies,paldies_new,paldies_0099.avi,paldies_0099.npz,48,48,1.0000,good
paldies,paldies_new,paldies_0100.avi,paldies_0100.npz,49,49,1.0000,good
paldies,paldies_new,paldies_0101.avi,paldies_0101.npz,39,39,1.0000,good
paldies,paldies_new,paldies_0102.avi,paldies_0102.npz,34,34,1.0000,good
paldies,paldies_new,paldies_0103.avi,paldies_0103.npz,39,39,1.0000,good
paldies,paldies_new,paldies_0104.avi,paldies_0104.npz,50,50,1.0000,good
paldies,paldies_new,paldies_0105.avi,paldies_0105.npz,39,39,1.0000,good
paldies,paldies_new,paldies_0106.avi,paldies_0106.npz,43,43,1.0000,good
paldies,paldies_new,paldies_0107.avi,paldies_0107.npz,46,45,0.9783,good
paldies,paldies_new,paldies_0108.avi,paldies_0108.npz,44,44,1.0000,good
paldies,paldies_new,paldies_0109.avi,paldies_0109.npz,41,41,1.0000,good
paldies,paldies_new,paldies_0110.avi,paldies_0110.npz,39,39,1.0000,good
paldies,paldies_new,paldies_0111.avi,paldies_0111.npz,34,34,1.0000,good
paldies,paldies_new,paldies_0112.avi,paldies_0112.npz,47,47,1.0000,good
paldies,paldies_new,paldies_0113.avi,paldies_0113.npz,42,42,1.0000,good
paldies,paldies_new,paldies_0114.avi,paldies_0114.npz,44,44,1.0000,good
paldies,paldies_new,paldies_0115.avi,paldies_0115.npz,54,54,1.0000,good
paldies,paldies_new,paldies_0116.avi,paldies_0116.npz,40,40,1.0000,good
paldies,paldies_new,paldies_0117.avi,paldies_0117.npz,53,53,1.0000,good
paldies,paldies_new,paldies_0118.avi,paldies_0118.npz,41,41,1.0000,good
paldies,paldies_new,paldies_0119.avi,paldies_0119.npz,35,35,1.0000,good
paldies,paldies_new,paldies_0120.avi,paldies_0120.npz,42,42,1.0000,good
es,es,es_0001.avi,es_0001.npz,124,124,1.0000,good
es,es,es_0002.avi,es_0002.npz,121,121,1.0000,good
es,es,es_0003.avi,es_0003.npz,121,121,1.0000,good
es,es,es_0004.avi,es_0004.npz,121,121,1.0000,good
es,es,es_0005.avi,es_0005.npz,121,121,1.0000,good
es,es,es_0006.avi,es_0006.npz,121,121,1.0000,good
es,es,es_0007.avi,es_0007.npz,121,121,1.0000,good
es,es,es_0008.avi,es_0008.npz,121,121,1.0000,good
es,es,es_0009.avi,es_0009.npz,121,121,1.0000,good
es,es,es_0010.avi,es_0010.npz,121,121,1.0000,good
es,es,es_0011.avi,es_0011.npz,121,121,1.0000,good
es,es,es_0012.avi,es_0012.npz,121,121,1.0000,good
es,es,es_0013.avi,es_0013.npz,121,121,1.0000,good
es,es,es_0014.avi,es_0014.npz,121,121,1.0000,good
es,es,es_0015.avi,es_0015.npz,121,121,1.0000,good
es,es,es_0016.avi,es_0016.npz,121,121,1.0000,good
es,es,es_0017.avi,es_0017.npz,121,121,1.0000,good
es,es,es_0018.avi,es_0018.npz,121,121,1.0000,good
es,es,es_0019.avi,es_0019.npz,121,121,1.0000,good
es,es,es_0020.avi,es_0020.npz,121,121,1.0000,good
es,es,es_0021.avi,es_0021.npz,121,121,1.0000,good
es,es,es_0022.avi,es_0022.npz,121,121,1.0000,good
es,es,es_0023.avi,es_0023.npz,121,121,1.0000,good
es,es,es_0024.avi,es_0024.npz,121,121,1.0000,good
es,es,es_0025.avi,es_0025.npz,121,121,1.0000,good
es,es,es_0026.avi,es_0026.npz,120,120,1.0000,good
es,es,es_0027.avi,es_0027.npz,121,121,1.0000,good
es,es,es_0028.avi,es_0028.npz,120,120,1.0000,good
es,es,es_0029.avi,es_0029.npz,121,121,1.0000,good
es,es,es_0030.avi,es_0030.npz,121,121,1.0000,good
es,es,es_0031.avi,es_0031.npz,121,121,1.0000,good
es,es,es_0032.avi,es_0032.npz,121,121,1.0000,good
es,es,es_0033.avi,es_0033.npz,121,121,1.0000,good
es,es,es_0034.avi,es_0034.npz,121,121,1.0000,good
es,es,es_0035.avi,es_0035.npz,121,121,1.0000,good
es,es,es_0036.avi,es_0036.npz,121,121,1.0000,good
es,es,es_0037.avi,es_0037.npz,121,121,1.0000,good
es,es,es_0038.avi,es_0038.npz,121,121,1.0000,good
es,es,es_0039.avi,es_0039.npz,121,121,1.0000,good
es,es,es_0040.avi,es_0040.npz,121,121,1.0000,good
es,es,es_0041.avi,es_0041.npz,121,121,1.0000,good
es,es,es_0042.avi,es_0042.npz,121,121,1.0000,good
es,es,es_0043.avi,es_0043.npz,121,121,1.0000,good
es,es,es_0044.avi,es_0044.npz,121,121,1.0000,good
es,es,es_0045.avi,es_0045.npz,121,121,1.0000,good
es,es,es_0046.avi,es_0046.npz,121,121,1.0000,good
es,es,es_0047.avi,es_0047.npz,121,121,1.0000,good
es,es,es_0048.avi,es_0048.npz,121,121,1.0000,good
es,es,es_0049.avi,es_0049.npz,121,121,1.0000,good
es,es,es_0050.avi,es_0050.npz,121,121,1.0000,good
es,es,es_0051.avi,es_0051.npz,121,121,1.0000,good
es,es,es_0052.avi,es_0052.npz,121,121,1.0000,good
es,es,es_0053.avi,es_0053.npz,121,121,1.0000,good
es,es,es_0054.avi,es_0054.npz,121,121,1.0000,good
es,es,es_0055.avi,es_0055.npz,121,121,1.0000,good
es,es,es_0056.avi,es_0056.npz,121,121,1.0000,good
es,es,es_0057.avi,es_0057.npz,121,121,1.0000,good
es,es,es_0058.avi,es_0058.npz,121,121,1.0000,good
es,es,es_0059.avi,es_0059.npz,121,121,1.0000,good
es,es,es_0060.avi,es_0060.npz,121,121,1.0000,good
es,es,es_0061.avi,es_0061.npz,121,121,1.0000,good
es,es,es_0062.avi,es_0062.npz,121,121,1.0000,good
es,es,es_0063.avi,es_0063.npz,121,121,1.0000,good
es,es,es_0064.avi,es_0064.npz,121,121,1.0000,good
es,es,es_0065.avi,es_0065.npz,122,122,1.0000,good
es,es,es_0066.avi,es_0066.npz,121,121,1.0000,good
es,es,es_0067.avi,es_0067.npz,121,121,1.0000,good
es,es,es_0068.avi,es_0068.npz,121,121,1.0000,good
es,es,es_0069.avi,es_0069.npz,120,120,1.0000,good
es,es,es_0070.avi,es_0070.npz,121,121,1.0000,good
es,es,es_0071.avi,es_0071.npz,121,121,1.0000,good
es,es,es_0072.avi,es_0072.npz,121,121,1.0000,good
es,es,es_0073.avi,es_0073.npz,121,121,1.0000,good
es,es,es_0074.avi,es_0074.npz,121,121,1.0000,good
es,es,es_0075.avi,es_0075.npz,121,121,1.0000,good
es,es,es_0076.avi,es_0076.npz,121,121,1.0000,good
es,es,es_0077.avi,es_0077.npz,121,121,1.0000,good
es,es,es_0078.avi,es_0078.npz,121,121,1.0000,good
es,es,es_0079.avi,es_0079.npz,120,120,1.0000,good
es,es,es_0080.avi,es_0080.npz,121,121,1.0000,good
es,es,es_0081.avi,es_0081.npz,124,124,1.0000,good
es,es,es_0082.avi,es_0082.npz,121,119,0.9835,good
es,es,es_0083.avi,es_0083.npz,120,120,1.0000,good
es,es,es_0084.avi,es_0084.npz,121,121,1.0000,good
es,es,es_0085.avi,es_0085.npz,121,121,1.0000,good
es,es,es_0086.avi,es_0086.npz,121,121,1.0000,good
es,es,es_0087.avi,es_0087.npz,121,59,0.4876,low
es,es,es_0088.avi,,121,0,0.0000,no_landmarks
es,es,es_0089.avi,es_0089.npz,121,121,1.0000,good
es,es,es_0090.avi,es_0090.npz,121,121,1.0000,good
es,es,es_0091.avi,es_0091.npz,121,121,1.0000,good
es,es,es_0092.avi,es_0092.npz,121,121,1.0000,good
es,es,es_0093.avi,es_0093.npz,121,121,1.0000,good
es,es,es_0094.avi,es_0094.npz,121,121,1.0000,good
es,es,es_0095.avi,es_0095.npz,121,121,1.0000,good
es,es,es_0096.avi,es_0096.npz,121,121,1.0000,good
es,es,es_0097.avi,es_0097.npz,121,121,1.0000,good
es,es,es_0098.avi,es_0098.npz,121,121,1.0000,good
es,es,es_0099.avi,es_0099.npz,121,121,1.0000,good
es,es,es_0100.avi,es_0100.npz,121,121,1.0000,good
es,es,es_0101.avi,es_0101.npz,121,121,1.0000,good
es,es,es_0102.avi,es_0102.npz,121,121,1.0000,good
es,es,es_0103.avi,es_0103.npz,121,121,1.0000,good
es,es,es_0104.avi,es_0104.npz,121,121,1.0000,good
es,es,es_0105.avi,es_0105.npz,121,121,1.0000,good
es,es,es_0106.avi,es_0106.npz,121,121,1.0000,good
es,es,es_0107.avi,es_0107.npz,121,121,1.0000,good
es,es,es_0108.avi,es_0108.npz,121,121,1.0000,good
es,es,es_0109.avi,es_0109.npz,121,121,1.0000,good
es,es,es_0110.avi,es_0110.npz,121,121,1.0000,good
es,es,es_0111.avi,es_0111.npz,121,121,1.0000,good
es,es,es_0112.avi,es_0112.npz,121,121,1.0000,good
es,es,es_0113.avi,es_0113.npz,121,121,1.0000,good
es,es,es_0114.avi,es_0114.npz,121,121,1.0000,good
es,es,es_0115.avi,es_0115.npz,121,121,1.0000,good
es,es,es_0116.avi,es_0116.npz,121,121,1.0000,good
es,es,es_0117.avi,es_0117.npz,121,121,1.0000,good
es,es,es_0118.avi,es_0118.npz,121,121,1.0000,good
es,es,es_0119.avi,es_0119.npz,121,121,1.0000,good
es,es,es_0120.avi,es_0120.npz,121,121,1.0000,good
vajag,vajag_new,vajag_0001.avi,vajag_0001.npz,64,64,1.0000,good
vajag,vajag_new,vajag_0002.avi,vajag_0002.npz,45,45,1.0000,good
vajag,vajag_new,vajag_0003.avi,vajag_0003.npz,50,50,1.0000,good
vajag,vajag_new,vajag_0004.avi,vajag_0004.npz,40,40,1.0000,good
vajag,vajag_new,vajag_0005.avi,vajag_0005.npz,48,48,1.0000,good
vajag,vajag_new,vajag_0006.avi,vajag_0006.npz,56,56,1.0000,good
vajag,vajag_new,vajag_0007.avi,vajag_0007.npz,52,52,1.0000,good
vajag,vajag_new,vajag_0008.avi,vajag_0008.npz,49,49,1.0000,good
vajag,vajag_new,vajag_0009.avi,vajag_0009.npz,53,53,1.0000,good
vajag,vajag_new,vajag_0010.avi,vajag_0010.npz,41,41,1.0000,good
vajag,vajag_new,vajag_0011.avi,vajag_0011.npz,47,47,1.0000,good
vajag,vajag_new,vajag_0012.avi,vajag_0012.npz,56,56,1.0000,good
vajag,vajag_new,vajag_0013.avi,vajag_0013.npz,48,48,1.0000,good
vajag,vajag_new,vajag_0014.avi,vajag_0014.npz,43,43,1.0000,good
vajag,vajag_new,vajag_0015.avi,vajag_0015.npz,54,54,1.0000,good
vajag,vajag_new,vajag_0016.avi,vajag_0016.npz,34,34,1.0000,good
vajag,vajag_new,vajag_0017.avi,vajag_0017.npz,42,42,1.0000,good
vajag,vajag_new,vajag_0018.avi,vajag_0018.npz,57,57,1.0000,good
vajag,vajag_new,vajag_0019.avi,vajag_0019.npz,62,62,1.0000,good
vajag,vajag_new,vajag_0020.avi,vajag_0020.npz,53,53,1.0000,good
vajag,vajag_new,vajag_0021.avi,vajag_0021.npz,47,47,1.0000,good
vajag,vajag_new,vajag_0022.avi,vajag_0022.npz,39,39,1.0000,good
vajag,vajag_new,vajag_0023.avi,vajag_0023.npz,47,47,1.0000,good
vajag,vajag_new,vajag_0024.avi,vajag_0024.npz,47,47,1.0000,good
vajag,vajag_new,vajag_0025.avi,vajag_0025.npz,48,48,1.0000,good
vajag,vajag_new,vajag_0026.avi,vajag_0026.npz,59,59,1.0000,good
vajag,vajag_new,vajag_0027.avi,vajag_0027.npz,59,59,1.0000,good
vajag,vajag_new,vajag_0028.avi,vajag_0028.npz,58,58,1.0000,good
vajag,vajag_new,vajag_0029.avi,vajag_0029.npz,58,58,1.0000,good
vajag,vajag_new,vajag_0030.avi,vajag_0030.npz,57,57,1.0000,good
vajag,vajag_new,vajag_0031.avi,vajag_0031.npz,64,64,1.0000,good
vajag,vajag_new,vajag_0032.avi,vajag_0032.npz,58,58,1.0000,good
vajag,vajag_new,vajag_0033.avi,vajag_0033.npz,48,48,1.0000,good
vajag,vajag_new,vajag_0034.avi,vajag_0034.npz,59,59,1.0000,good
vajag,vajag_new,vajag_0035.avi,vajag_0035.npz,56,56,1.0000,good
vajag,vajag_new,vajag_0036.avi,vajag_0036.npz,40,40,1.0000,good
vajag,vajag_new,vajag_0037.avi,vajag_0037.npz,67,67,1.0000,good
vajag,vajag_new,vajag_0038.avi,vajag_0038.npz,66,66,1.0000,good
vajag,vajag_new,vajag_0039.avi,vajag_0039.npz,72,72,1.0000,good
vajag,vajag_new,vajag_0040.avi,vajag_0040.npz,63,63,1.0000,good
vajag,vajag_new,vajag_0041.avi,vajag_0041.npz,51,51,1.0000,good
vajag,vajag_new,vajag_0042.avi,vajag_0042.npz,45,45,1.0000,good
vajag,vajag_new,vajag_0043.avi,vajag_0043.npz,55,55,1.0000,good
vajag,vajag_new,vajag_0044.avi,vajag_0044.npz,40,40,1.0000,good
vajag,vajag_new,vajag_0045.avi,vajag_0045.npz,61,61,1.0000,good
vajag,vajag_new,vajag_0046.avi,vajag_0046.npz,62,62,1.0000,good
vajag,vajag_new,vajag_0047.avi,vajag_0047.npz,47,47,1.0000,good
vajag,vajag_new,vajag_0048.avi,vajag_0048.npz,54,54,1.0000,good
vajag,vajag_new,vajag_0049.avi,vajag_0049.npz,46,46,1.0000,good
vajag,vajag_new,vajag_0050.avi,vajag_0050.npz,51,51,1.0000,good
vajag,vajag_new,vajag_0051.avi,vajag_0051.npz,37,37,1.0000,good
vajag,vajag_new,vajag_0052.avi,vajag_0052.npz,49,49,1.0000,good
vajag,vajag_new,vajag_0053.avi,vajag_0053.npz,39,39,1.0000,good
vajag,vajag_new,vajag_0054.avi,vajag_0054.npz,43,43,1.0000,good
vajag,vajag_new,vajag_0055.avi,vajag_0055.npz,45,45,1.0000,good
vajag,vajag_new,vajag_0056.avi,vajag_0056.npz,44,44,1.0000,good
vajag,vajag_new,vajag_0057.avi,vajag_0057.npz,39,39,1.0000,good
vajag,vajag_new,vajag_0058.avi,vajag_0058.npz,46,46,1.0000,good
vajag,vajag_new,vajag_0059.avi,vajag_0059.npz,44,44,1.0000,good
vajag,vajag_new,vajag_0060.avi,vajag_0060.npz,45,45,1.0000,good
vajag,vajag_new,vajag_0061.avi,vajag_0061.npz,42,42,1.0000,good
vajag,vajag_new,vajag_0062.avi,vajag_0062.npz,41,41,1.0000,good
vajag,vajag_new,vajag_0063.avi,vajag_0063.npz,48,48,1.0000,good
vajag,vajag_new,vajag_0064.avi,vajag_0064.npz,52,52,1.0000,good
vajag,vajag_new,vajag_0065.avi,vajag_0065.npz,52,52,1.0000,good
vajag,vajag_new,vajag_0066.avi,vajag_0066.npz,49,49,1.0000,good
vajag,vajag_new,vajag_0067.avi,vajag_0067.npz,52,52,1.0000,good
vajag,vajag_new,vajag_0068.avi,vajag_0068.npz,51,51,1.0000,good
vajag,vajag_new,vajag_0069.avi,vajag_0069.npz,59,59,1.0000,good
vajag,vajag_new,vajag_0070.avi,vajag_0070.npz,42,42,1.0000,good
vajag,vajag_new,vajag_0071.avi,vajag_0071.npz,46,46,1.0000,good
vajag,vajag_new,vajag_0072.avi,vajag_0072.npz,43,43,1.0000,good
vajag,vajag_new,vajag_0073.avi,vajag_0073.npz,56,56,1.0000,good
vajag,vajag_new,vajag_0074.avi,vajag_0074.npz,60,60,1.0000,good
vajag,vajag_new,vajag_0075.avi,vajag_0075.npz,56,56,1.0000,good
vajag,vajag_new,vajag_0076.avi,vajag_0076.npz,56,56,1.0000,good
vajag,vajag_new,vajag_0077.avi,vajag_0077.npz,55,55,1.0000,good
vajag,vajag_new,vajag_0078.avi,vajag_0078.npz,59,59,1.0000,good
vajag,vajag_new,vajag_0079.avi,vajag_0079.npz,60,60,1.0000,good
vajag,vajag_new,vajag_0080.avi,vajag_0080.npz,54,54,1.0000,good
vajag,vajag_new,vajag_0081.avi,vajag_0081.npz,52,52,1.0000,good
vajag,vajag_new,vajag_0082.avi,vajag_0082.npz,54,54,1.0000,good
vajag,vajag_new,vajag_0083.avi,vajag_0083.npz,54,54,1.0000,good
vajag,vajag_new,vajag_0084.avi,vajag_0084.npz,57,57,1.0000,good
vajag,vajag_new,vajag_0085.avi,vajag_0085.npz,48,48,1.0000,good
vajag,vajag_new,vajag_0086.avi,vajag_0086.npz,54,54,1.0000,good
vajag,vajag_new,vajag_0087.avi,vajag_0087.npz,53,53,1.0000,good
vajag,vajag_new,vajag_0088.avi,vajag_0088.npz,50,50,1.0000,good
vajag,vajag_new,vajag_0089.avi,vajag_0089.npz,59,59,1.0000,good
vajag,vajag_new,vajag_0090.avi,vajag_0090.npz,45,45,1.0000,good
vajag,vajag_new,vajag_0091.avi,vajag_0091.npz,49,49,1.0000,good
vajag,vajag_new,vajag_0092.avi,vajag_0092.npz,44,44,1.0000,good
vajag,vajag_new,vajag_0093.avi,vajag_0093.npz,55,55,1.0000,good
vajag,vajag_new,vajag_0094.avi,vajag_0094.npz,50,50,1.0000,good
vajag,vajag_new,vajag_0095.avi,vajag_0095.npz,43,43,1.0000,good
vajag,vajag_new,vajag_0096.avi,vajag_0096.npz,48,48,1.0000,good
vajag,vajag_new,vajag_0097.avi,vajag_0097.npz,43,43,1.0000,good
vajag,vajag_new,vajag_0098.avi,vajag_0098.npz,45,45,1.0000,good
vajag,vajag_new,vajag_0099.avi,vajag_0099.npz,50,50,1.0000,good
vajag,vajag_new,vajag_0100.avi,vajag_0100.npz,49,49,1.0000,good
vajag,vajag_new,vajag_0101.avi,vajag_0101.npz,56,56,1.0000,good
vajag,vajag_new,vajag_0102.avi,vajag_0102.npz,56,56,1.0000,good
vajag,vajag_new,vajag_0103.avi,vajag_0103.npz,62,62,1.0000,good
vajag,vajag_new,vajag_0104.avi,vajag_0104.npz,46,46,1.0000,good
vajag,vajag_new,vajag_0105.avi,vajag_0105.npz,57,57,1.0000,good
vajag,vajag_new,vajag_0106.avi,vajag_0106.npz,49,49,1.0000,good
vajag,vajag_new,vajag_0107.avi,vajag_0107.npz,83,83,1.0000,good
vajag,vajag_new,vajag_0108.avi,vajag_0108.npz,59,59,1.0000,good
vajag,vajag_new,vajag_0109.avi,vajag_0109.npz,60,60,1.0000,good
vajag,vajag_new,vajag_0110.avi,vajag_0110.npz,58,58,1.0000,good
vajag,vajag_new,vajag_0111.avi,vajag_0111.npz,65,65,1.0000,good
vajag,vajag_new,vajag_0112.avi,vajag_0112.npz,48,48,1.0000,good
vajag,vajag_new,vajag_0113.avi,vajag_0113.npz,68,68,1.0000,good
vajag,vajag_new,vajag_0114.avi,vajag_0114.npz,66,66,1.0000,good
vajag,vajag_new,vajag_0115.avi,vajag_0115.npz,73,73,1.0000,good
vajag,vajag_new,vajag_0116.avi,vajag_0116.npz,69,69,1.0000,good
vajag,vajag_new,vajag_0117.avi,vajag_0117.npz,69,69,1.0000,good
vajag,vajag_new,vajag_0118.avi,vajag_0118.npz,67,67,1.0000,good
vajag,vajag_new,vajag_0119.avi,vajag_0119.npz,54,54,1.0000,good
vajag,vajag_new,vajag_0120.avi,vajag_0120.npz,58,58,1.0000,good
nauda,nauda_new,nauda_0001.avi,nauda_0001.npz,66,66,1.0000,good
nauda,nauda_new,nauda_0002.avi,nauda_0002.npz,80,80,1.0000,good
nauda,nauda_new,nauda_0003.avi,nauda_0003.npz,73,73,1.0000,good
nauda,nauda_new,nauda_0004.avi,nauda_0004.npz,73,73,1.0000,good
nauda,nauda_new,nauda_0005.avi,nauda_0005.npz,72,72,1.0000,good
nauda,nauda_new,nauda_0006.avi,nauda_0006.npz,49,49,1.0000,good
nauda,nauda_new,nauda_0007.avi,nauda_0007.npz,49,49,1.0000,good
nauda,nauda_new,nauda_0008.avi,nauda_0008.npz,51,51,1.0000,good
nauda,nauda_new,nauda_0009.avi,nauda_0009.npz,51,51,1.0000,good
nauda,nauda_new,nauda_0010.avi,nauda_0010.npz,58,58,1.0000,good
nauda,nauda_new,nauda_0011.avi,nauda_0011.npz,43,43,1.0000,good
nauda,nauda_new,nauda_0012.avi,nauda_0012.npz,47,47,1.0000,good
nauda,nauda_new,nauda_0013.avi,nauda_0013.npz,46,46,1.0000,good
nauda,nauda_new,nauda_0014.avi,nauda_0014.npz,45,45,1.0000,good
nauda,nauda_new,nauda_0015.avi,nauda_0015.npz,59,59,1.0000,good
nauda,nauda_new,nauda_0016.avi,nauda_0016.npz,59,59,1.0000,good
nauda,nauda_new,nauda_0017.avi,nauda_0017.npz,54,54,1.0000,good
nauda,nauda_new,nauda_0018.avi,nauda_0018.npz,62,62,1.0000,good
nauda,nauda_new,nauda_0019.avi,nauda_0019.npz,57,57,1.0000,good
nauda,nauda_new,nauda_0020.avi,nauda_0020.npz,47,47,1.0000,good
nauda,nauda_new,nauda_0021.avi,nauda_0021.npz,50,50,1.0000,good
nauda,nauda_new,nauda_0022.avi,nauda_0022.npz,46,46,1.0000,good
nauda,nauda_new,nauda_0023.avi,nauda_0023.npz,50,50,1.0000,good
nauda,nauda_new,nauda_0024.avi,nauda_0024.npz,45,45,1.0000,good
nauda,nauda_new,nauda_0025.avi,nauda_0025.npz,46,46,1.0000,good
nauda,nauda_new,nauda_0026.avi,nauda_0026.npz,48,48,1.0000,good
nauda,nauda_new,nauda_0027.avi,nauda_0027.npz,45,45,1.0000,good
nauda,nauda_new,nauda_0028.avi,nauda_0028.npz,80,80,1.0000,good
nauda,nauda_new,nauda_0029.avi,nauda_0029.npz,80,80,1.0000,good
nauda,nauda_new,nauda_0030.avi,nauda_0030.npz,73,73,1.0000,good
nauda,nauda_new,nauda_0031.avi,nauda_0031.npz,72,72,1.0000,good
nauda,nauda_new,nauda_0032.avi,nauda_0032.npz,71,71,1.0000,good
nauda,nauda_new,nauda_0033.avi,nauda_0033.npz,67,67,1.0000,good
nauda,nauda_new,nauda_0034.avi,nauda_0034.npz,74,74,1.0000,good
nauda,nauda_new,nauda_0035.avi,nauda_0035.npz,77,77,1.0000,good
nauda,nauda_new,nauda_0036.avi,nauda_0036.npz,73,73,1.0000,good
nauda,nauda_new,nauda_0037.avi,nauda_0037.npz,71,71,1.0000,good
nauda,nauda_new,nauda_0038.avi,nauda_0038.npz,67,67,1.0000,good
nauda,nauda_new,nauda_0039.avi,nauda_0039.npz,79,79,1.0000,good
nauda,nauda_new,nauda_0040.avi,nauda_0040.npz,76,76,1.0000,good
nauda,nauda_new,nauda_0041.avi,nauda_0041.npz,60,60,1.0000,good
nauda,nauda_new,nauda_0042.avi,nauda_0042.npz,69,69,1.0000,good
nauda,nauda_new,nauda_0043.avi,nauda_0043.npz,55,55,1.0000,good
nauda,nauda_new,nauda_0044.avi,nauda_0044.npz,60,60,1.0000,good
nauda,nauda_new,nauda_0045.avi,nauda_0045.npz,64,64,1.0000,good
nauda,nauda_new,nauda_0046.avi,nauda_0046.npz,54,54,1.0000,good
nauda,nauda_new,nauda_0047.avi,nauda_0047.npz,52,52,1.0000,good
nauda,nauda_new,nauda_0048.avi,nauda_0048.npz,52,52,1.0000,good
nauda,nauda_new,nauda_0049.avi,nauda_0049.npz,55,55,1.0000,good
nauda,nauda_new,nauda_0050.avi,nauda_0050.npz,77,77,1.0000,good
nauda,nauda_new,nauda_0051.avi,nauda_0051.npz,76,76,1.0000,good
nauda,nauda_new,nauda_0052.avi,nauda_0052.npz,86,86,1.0000,good
nauda,nauda_new,nauda_0053.avi,nauda_0053.npz,81,81,1.0000,good
nauda,nauda_new,nauda_0054.avi,nauda_0054.npz,88,88,1.0000,good
nauda,nauda_new,nauda_0055.avi,nauda_0055.npz,72,72,1.0000,good
nauda,nauda_new,nauda_0056.avi,nauda_0056.npz,65,65,1.0000,good
nauda,nauda_new,nauda_0057.avi,nauda_0057.npz,81,81,1.0000,good
nauda,nauda_new,nauda_0058.avi,nauda_0058.npz,82,82,1.0000,good
nauda,nauda_new,nauda_0059.avi,nauda_0059.npz,72,72,1.0000,good
nauda,nauda_new,nauda_0060.avi,nauda_0060.npz,88,88,1.0000,good
nauda,nauda_new,nauda_0061.avi,nauda_0061.npz,67,67,1.0000,good
nauda,nauda_new,nauda_0062.avi,nauda_0062.npz,76,76,1.0000,good
nauda,nauda_new,nauda_0063.avi,nauda_0063.npz,76,76,1.0000,good
nauda,nauda_new,nauda_0064.avi,nauda_0064.npz,84,84,1.0000,good
nauda,nauda_new,nauda_0065.avi,nauda_0065.npz,79,79,1.0000,good
nauda,nauda_new,nauda_0066.avi,nauda_0066.npz,68,68,1.0000,good
nauda,nauda_new,nauda_0067.avi,nauda_0067.npz,71,71,1.0000,good
nauda,nauda_new,nauda_0068.avi,nauda_0068.npz,70,70,1.0000,good
nauda,nauda_new,nauda_0069.avi,nauda_0069.npz,71,71,1.0000,good
nauda,nauda_new,nauda_0070.avi,nauda_0070.npz,73,73,1.0000,good
nauda,nauda_new,nauda_0071.avi,nauda_0071.npz,75,75,1.0000,good
nauda,nauda_new,nauda_0072.avi,nauda_0072.npz,85,85,1.0000,good
nauda,nauda_new,nauda_0073.avi,nauda_0073.npz,80,80,1.0000,good
nauda,nauda_new,nauda_0074.avi,nauda_0074.npz,75,75,1.0000,good
nauda,nauda_new,nauda_0075.avi,nauda_0075.npz,72,72,1.0000,good
nauda,nauda_new,nauda_0076.avi,nauda_0076.npz,71,71,1.0000,good
